,Score,Type,Text,BeginOffset,EndOffset
516,0.9426978826522827,PERSON,Alexander of Macedon,515,535
517,0.8322250247001648,LOCATION,earth,626,631
518,0.9743545651435852,QUANTITY,one eye,836,843
519,0.9927782416343689,QUANTITY,three eyes,893,903
520,0.7829263806343079,QUANTITY,single leg,926,936
521,0.9953222870826721,QUANTITY,three,953,958
522,0.6688902378082275,PERSON,Gogs,1049,1053
523,0.7410675883293152,PERSON,Magogs,1058,1064
524,0.7664076089859009,PERSON,Tsar Alexander of Macedon,1066,1091
525,0.8545111417770386,PERSON,Tsar Alexander of Macedon,1512,1537
526,0.9645954370498657,PERSON,Tsar Alexander,1553,1567
527,0.7290580868721008,LOCATION,Macedon,1571,1578
528,0.9506277441978455,QUANTITY,one mountain,1603,1615
529,0.5848390460014343,PERSON,Gogs,1817,1821
530,0.90025794506073,PERSON,Magogs,1826,1832
531,0.8764373660087585,PERSON,Alexander of,1873,1885
532,0.6810266971588135,LOCATION,Macedon,1886,1893
533,0.7327611446380615,PERSON,Magogs,1929,1935
534,0.9990309476852417,PERSON,Alexander,1982,1991
535,0.5880662202835083,PERSON,TSARÍTSA,4,12
536,0.7220312356948853,PERSON,Tsar,81,85
537,0.8221372961997986,PERSON,Tsarítsa,92,100
538,0.6114094257354736,PERSON,Jews,201,205
539,0.9898837208747864,PERSON,Christ,216,222
540,0.6263903975486755,PERSON,Jews,394,398
541,0.9960954785346985,PERSON,Christ,409,415
542,0.8295930624008179,PERSON,Accursèd King,446,459
543,0.695517897605896,PERSON,Tsar,493,497
544,0.6714222431182861,PERSON,Accursèd King,657,670
545,0.8706027865409851,PERSON,Tsar,788,792
546,0.9931169152259827,QUANTITY,three whole years,803,820
547,0.9114912748336792,PERSON,Tsarítsa,908,916
548,0.9579902291297913,PERSON,Tsarítsa,1076,1084
549,0.8644078373908997,PERSON,Tsar,1168,1172
550,0.9192224740982056,ORGANIZATION,Accursèd King,1194,1207
551,0.9409759044647217,QUANTITY,one,1273,1276
552,0.7334890961647034,ORGANIZATION,Accursèd King,1530,1543
553,0.9863192439079285,QUANTITY,one day,1917,1924
554,0.5187035202980042,QUANTITY,day,1937,1940
555,0.5484551191329956,QUANTITY,a third,1946,1953
556,0.9958924651145935,QUANTITY,three days,2238,2248
557,0.9687809944152832,QUANTITY,one prisoner,2373,2385
558,0.9648359417915344,PERSON,Tsar,2687,2691
559,0.9255865812301636,PERSON,Tsar,2782,2786
560,0.8391289710998535,PERSON,Tsar,2853,2857
561,0.8550341129302979,PERSON,God,2970,2973
562,0.9776096343994141,QUANTITY,each,3124,3128
563,0.9826948046684265,PERSON,Tsarítsa,3157,3165
564,0.888830304145813,QUANTITY,about one hour,3299,3313
565,0.9395548701286316,PERSON,Tsar,3379,3383
566,0.9849852323532104,PERSON,Tsarítsa,3401,3409
567,0.9537338614463806,PERSON,Tsar,3789,3793
568,0.9833863377571106,PERSON,Tsarítsa,3830,3838
569,0.7880781292915344,PERSON,Tsar,3983,3987
570,0.9365047216415405,PERSON,Tsar,4211,4215
571,0.853706419467926,PERSON,God,4310,4313
572,0.8272981643676758,QUANTITY,half,4346,4350
573,0.7276641726493835,QUANTITY,kingdom,4354,4361
574,0.9953063130378723,PERSON,Tsarítsa,4385,4393
575,0.9273141622543335,PERSON,Tsar,4508,4512
576,0.9965617060661316,PERSON,Tsarítsa,4758,4766
577,0.8882815837860107,PERSON,Tsar,4777,4781
578,0.9885214567184448,QUANTITY,seven whole days,4847,4863
579,0.8865795731544495,TITLE,THE WOLF AND THE TAILOR,0,23
580,0.999142050743103,PERSON,Christ,77,83
581,0.5143393278121948,QUANTITY,Twelve,92,98
582,0.31988662481307983,PERSON,Apostles,99,107
583,0.9429874420166016,LOCATION,earth,124,129
584,0.4978238642215729,OTHER,12,131,133
585,0.6486032009124756,QUANTITY,One day,189,196
586,0.9975137710571289,PERSON,Christ,322,328
587,0.8163595795631409,QUANTITY,three _sazhéns_,802,817
588,0.4324493706226349,QUANTITY,13,818,820
589,0.9976755976676941,PERSON,Christ,891,897
590,0.9986605644226074,PERSON,Christ,1607,1613
591,0.9989044666290283,PERSON,Christ,1716,1722
592,0.9880626797676086,QUANTITY,seven other wolves,2486,2504
593,0.9484241008758545,QUANTITY,each,3001,3005
594,0.8273965120315552,QUANTITY,seven wolves,3093,3105
595,0.555525541305542,QUANTITY,one,3255,3258
596,0.9684820175170898,QUANTITY,seven wolves,3386,3398
597,0.6293255090713501,QUANTITY,One,18,21
598,0.9977427124977112,QUANTITY,Three years,157,168
599,0.8114925622940063,QUANTITY,One day,348,355
600,0.8849394917488098,PERSON,Peasant,707,714
601,0.9714596271514893,PERSON,Wood Sprite,991,1002
602,0.9741575717926025,PERSON,Wood Sprite,1079,1090
603,0.9285750985145569,QUANTITY,one,1325,1328
604,0.9667688012123108,PERSON,Wood Sprite,1456,1467
605,0.9546963572502136,LOCATION,Holy Russia,1844,1855
606,0.5288108587265015,PERSON,Wood,2021,2025
607,0.8021275401115417,ORGANIZATION,Sprite,2026,2032
608,0.9911069869995117,QUANTITY,three whole years,2061,2078
609,0.8585902452468872,OTHER,33,2710,2712
610,0.5039297342300415,ORGANIZATION,Wood Sprite,2746,2757
611,0.9713677763938904,PERSON,VAZÚZA,0,6
612,0.9545590877532959,PERSON,VÓLGA,11,16
613,0.8975760340690613,PERSON,Vólga,23,28
614,0.9471945762634277,PERSON,Vazúza,37,43
615,0.9928162097930908,QUANTITY,two,138,141
616,0.9840744733810425,QUANTITY,both,233,237
617,0.8000831007957458,QUANTITY,one,276,279
618,0.9857051372528076,QUANTITY,first,307,312
619,0.9800394773483276,LOCATION,Khvalýnsk Sea,325,338
620,0.9785707592964172,PERSON,Vólga,395,400
621,0.9727120995521545,PERSON,Vazúza,431,437
622,0.9924749732017517,PERSON,Vazúza,457,463
623,0.46851253509521484,LOCATION,Vólga,501,506
624,0.9639075398445129,PERSON,Vólga,564,569
625,0.5470178723335266,PERSON,Zubtsov,649,656
626,0.7450569272041321,PERSON,Vazúza,674,680
627,0.9809076189994812,PERSON,Vazúza,717,723
628,0.9618433117866516,PERSON,Vólga,795,800
629,0.8199321031570435,LOCATION,Sea of Khvalýnsk,834,850
630,0.980453372001648,PERSON,Vazúza,875,881
631,0.989312469959259,PERSON,Vólga,916,921
632,0.9919896721839905,PERSON,Vólga,937,942
